timestamp,load_label,pod,cpu_m,ram_mi
10:03:33,idle,adservice-574bff445c-grt9z,9,186
10:03:33,idle,adservice-574bff445c-h47zv,2,182
10:03:33,idle,adservice-574bff445c-wppcl,1,278
10:03:33,idle,cartservice-7c84fdfb6-hsn24,3,134
10:03:33,idle,cartservice-7c84fdfb6-s4cp2,2,178
10:03:33,idle,cartservice-7c84fdfb6-sf94w,2,139
10:03:33,idle,checkoutservice-6f4dbd65bf-glltw,4,12
10:03:33,idle,checkoutservice-6f4dbd65bf-hkgzd,16,11
10:03:33,idle,checkoutservice-6f4dbd65bf-t2t2w,1,12
10:03:33,idle,currencyservice-7c8fc8fc9c-dlzht,3,122
10:03:33,idle,currencyservice-7c8fc8fc9c-mvsgf,1,100
10:03:33,idle,currencyservice-7c8fc8fc9c-wqrfs,5,87
10:03:33,idle,emailservice-66944ff59-478c4,3,56
10:03:33,idle,emailservice-66944ff59-4fvm9,3,94
10:03:33,idle,emailservice-66944ff59-txwj8,3,58
10:03:33,idle,envoy-grpc-lb-648f879c96-zzvgt,5,23
10:03:33,idle,frontend-56d4848657-2lw2w,2,12
10:03:33,idle,frontend-56d4848657-kc9nb,19,14
10:03:33,idle,paymentservice-9bfb7bf5-46sq4,2,81
10:03:33,idle,paymentservice-9bfb7bf5-pktv4,1,71
10:03:33,idle,paymentservice-9bfb7bf5-snj4k,1,123
10:03:33,idle,productcatalogservice-65bbf699df-8zzd2,1,43
10:03:33,idle,productcatalogservice-65bbf699df-qmltb,1,19
10:03:33,idle,productcatalogservice-65bbf699df-rh24h,1,22
10:03:33,idle,recommendationservice-7444754ff5-hsxb8,3,51
10:03:33,idle,recommendationservice-7d7f9f7777-k667k,153,51
10:03:33,idle,recommendationservice-7d7f9f7777-k7s2c,10,51
10:03:33,idle,redis-cart-c8ff86559-jrlvk,2,36
10:03:33,idle,shippingservice-f956b6d9f-2g46p,1,31
10:03:33,idle,shippingservice-f956b6d9f-4kzvq,1,18
10:03:33,idle,shippingservice-f956b6d9f-nmnfn,1,18
10:03:43,100u,adservice-574bff445c-grt9z,2,182
10:03:43,100u,adservice-574bff445c-h47zv,11,185
10:03:43,100u,adservice-574bff445c-wppcl,1,278
10:03:43,100u,cartservice-7c84fdfb6-hsn24,2,134
10:03:43,100u,cartservice-7c84fdfb6-s4cp2,3,178
10:03:43,100u,cartservice-7c84fdfb6-sf94w,2,139
10:03:43,100u,checkoutservice-6f4dbd65bf-glltw,1,12
10:03:43,100u,checkoutservice-6f4dbd65bf-hkgzd,1,11
10:03:43,100u,checkoutservice-6f4dbd65bf-t2t2w,1,12
10:03:43,100u,currencyservice-7c8fc8fc9c-dlzht,2,122
10:03:43,100u,currencyservice-7c8fc8fc9c-mvsgf,2,100
10:03:43,100u,currencyservice-7c8fc8fc9c-wqrfs,4,87
10:03:43,100u,emailservice-66944ff59-478c4,3,56
10:03:43,100u,emailservice-66944ff59-4fvm9,3,94
10:03:43,100u,emailservice-66944ff59-txwj8,3,58
10:03:43,100u,envoy-grpc-lb-648f879c96-zzvgt,5,23
10:03:43,100u,frontend-56d4848657-2lw2w,1,12
10:03:43,100u,frontend-56d4848657-gf72x,1,12
10:03:43,100u,frontend-56d4848657-kc9nb,7,18
10:03:43,100u,paymentservice-9bfb7bf5-46sq4,1,81
10:03:43,100u,paymentservice-9bfb7bf5-pktv4,1,71
10:03:43,100u,paymentservice-9bfb7bf5-snj4k,1,123
10:03:43,100u,productcatalogservice-65bbf699df-8zzd2,2,43
