Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,590,0,15,130.55544808983024,6.8435830000055375,1044.180874999995,10551.43220338983,4.941307570631515,0.0,15,46,180,270,490,610,700,780,1000,1000,1000
GET,/cart,2191,0,410.0,518.4913627320867,4.212499999999508,1793.6876250000041,12920.74395253309,18.349838791955335,0.0,410,660,850,960,1200,1400,1600,1600,1700,1800,1800
POST,/cart [add],2852,0,450.0,553.6060825764375,6.594583999998349,1830.75187499999,17519.61816269285,23.885778290578102,0.0,450,720,920,1000,1200,1500,1600,1600,1800,1800,1800
POST,/cart/checkout,1035,0,400.0,530.3279040057973,7.681582999992997,1803.4212499999994,6312.603864734299,8.668225992548505,0.0,400,700,900,990,1200,1400,1600,1700,1800,1800,1800
GET,/product/[id],9308,0,460.0,548.3177530415771,3.6667499999936126,2095.150375000003,7520.445315857327,77.95540824989514,0.0,460,750,920,1000,1200,1400,1600,1600,1800,2100,2100
POST,/setCurrency,1896,0,18,129.0692886397679,8.174749999994901,1211.0653339999972,10551.676687763713,15.87918500663958,0.0,18,46,180,270,470,610,720,800,1100,1200,1200
,Aggregated,17872,0,350.0,486.1947870884616,3.6667499999936126,2095.150375000003,10129.838574306177,149.6797439022482,0.0,350,620,820,950,1200,1400,1600,1600,1800,2100,2100
