timestamp,load_label,pod,cpu_m,ram_mi
09:45:42,idle,adservice-574bff445c-grt9z,2,169
09:45:42,idle,adservice-574bff445c-h47zv,2,169
09:45:42,idle,adservice-574bff445c-wppcl,91,279
09:45:42,idle,cartservice-7c84fdfb6-hsn24,1,113
09:45:42,idle,cartservice-7c84fdfb6-s4cp2,143,169
09:45:42,idle,cartservice-7c84fdfb6-sf94w,8,139
09:45:42,idle,checkoutservice-5b6d96c9b7-cfmrc,8,35
09:45:42,idle,checkoutservice-5b6d96c9b7-h4wfv,25,19
09:45:42,idle,checkoutservice-5b6d96c9b7-jdqn7,12,22
09:45:42,idle,currencyservice-7c8fc8fc9c-dlzht,111,125
09:45:42,idle,currencyservice-7c8fc8fc9c-mvsgf,3,92
09:45:42,idle,currencyservice-7c8fc8fc9c-wqrfs,184,106
09:45:42,idle,emailservice-66944ff59-478c4,2,56
09:45:42,idle,emailservice-66944ff59-4fvm9,10,94
09:45:42,idle,emailservice-66944ff59-txwj8,12,58
09:45:42,idle,frontend-7bd6f45654-7bcq6,137,29
09:45:42,idle,frontend-7bd6f45654-7gwtd,140,46
09:45:42,idle,frontend-7bd6f45654-xm79g,182,30
09:45:42,idle,paymentservice-9bfb7bf5-46sq4,5,78
09:45:42,idle,paymentservice-9bfb7bf5-pktv4,1,68
09:45:42,idle,paymentservice-9bfb7bf5-snj4k,11,126
09:45:42,idle,productcatalogservice-65bbf699df-8zzd2,123,42
09:45:42,idle,productcatalogservice-65bbf699df-qmltb,1,19
09:45:42,idle,productcatalogservice-65bbf699df-rh24h,71,22
09:45:42,idle,recommendationservice-7444754ff5-b7pgl,187,80
09:45:42,idle,recommendationservice-7444754ff5-hsxb8,2,51
09:45:42,idle,recommendationservice-7444754ff5-xm2x5,177,55
09:45:42,idle,redis-cart-c8ff86559-jrlvk,12,36
09:45:42,idle,shippingservice-f956b6d9f-2g46p,23,30
09:45:42,idle,shippingservice-f956b6d9f-4kzvq,7,16
09:45:42,idle,shippingservice-f956b6d9f-nmnfn,3,16
09:45:53,25u,adservice-574bff445c-grt9z,3,169
09:45:53,25u,adservice-574bff445c-h47zv,3,169
09:45:53,25u,adservice-574bff445c-wppcl,7,279
09:45:53,25u,cartservice-7c84fdfb6-hsn24,2,113
09:45:53,25u,cartservice-7c84fdfb6-s4cp2,14,169
09:45:53,25u,cartservice-7c84fdfb6-sf94w,3,139
09:45:53,25u,checkoutservice-5b6d96c9b7-cfmrc,2,35
09:45:53,25u,checkoutservice-5b6d96c9b7-h4wfv,1,19
09:45:53,25u,checkoutservice-5b6d96c9b7-jdqn7,1,22
09:45:53,25u,currencyservice-7c8fc8fc9c-dlzht,13,125
09:45:53,25u,currencyservice-7c8fc8fc9c-mvsgf,3,93
09:45:53,25u,currencyservice-7c8fc8fc9c-wqrfs,13,106
09:45:53,25u,emailservice-66944ff59-478c4,3,56
09:45:53,25u,emailservice-66944ff59-4fvm9,5,94
09:45:53,25u,emailservice-66944ff59-txwj8,3,58
09:45:53,25u,frontend-7bd6f45654-7bcq6,13,27
09:45:53,25u,frontend-7bd6f45654-7gwtd,15,44
09:45:53,25u,frontend-7bd6f45654-xm79g,3,30
09:45:53,25u,paymentservice-9bfb7bf5-46sq4,1,78
09:45:53,25u,paymentservice-9bfb7bf5-pktv4,1,68
09:45:53,25u,paymentservice-9bfb7bf5-snj4k,2,126
09:45:53,25u,productcatalogservice-65bbf699df-8zzd2,11,42
09:45:53,25u,productcatalogservice-65bbf699df-qmltb,1,19
09:45:53,25u,productcatalogservice-65bbf699df-rh24h,2,22
09:45:53,25u,recommendationservice-7444754ff5-b7pgl,17,80
09:45:53,25u,recommendationservice-7444754ff5-hsxb8,3,51
09:45:53,25u,recommendationservice-7444754ff5-xm2x5,5,55
09:45:53,25u,redis-cart-c8ff86559-jrlvk,4,36
09:45:53,25u,shippingservice-f956b6d9f-2g46p,2,30
09:45:53,25u,shippingservice-f956b6d9f-4kzvq,1,16
09:45:53,25u,shippingservice-f956b6d9f-nmnfn,1,16
09:46:03,25u,adservice-574bff445c-grt9z,3,169
09:46:03,25u,adservice-574bff445c-h47zv,3,169
09:46:03,25u,adservice-574bff445c-wppcl,7,279
09:46:03,25u,cartservice-7c84fdfb6-hsn24,2,113
09:46:03,25u,cartservice-7c84fdfb6-s4cp2,14,169
09:46:03,25u,cartservice-7c84fdfb6-sf94w,3,139
09:46:03,25u,checkoutservice-5b6d96c9b7-cfmrc,2,35
09:46:03,25u,checkoutservice-5b6d96c9b7-h4wfv,1,19
09:46:03,25u,checkoutservice-5b6d96c9b7-jdqn7,1,22
09:46:03,25u,currencyservice-7c8fc8fc9c-dlzht,13,125
09:46:03,25u,currencyservice-7c8fc8fc9c-mvsgf,3,93
09:46:03,25u,currencyservice-7c8fc8fc9c-wqrfs,13,106
09:46:03,25u,emailservice-66944ff59-478c4,3,56
09:46:03,25u,emailservice-66944ff59-4fvm9,5,94
09:46:03,25u,emailservice-66944ff59-txwj8,3,58
09:46:03,25u,frontend-7bd6f45654-7bcq6,13,27
09:46:03,25u,frontend-7bd6f45654-7gwtd,15,44
09:46:03,25u,frontend-7bd6f45654-xm79g,3,30
09:46:03,25u,paymentservice-9bfb7bf5-46sq4,1,78
09:46:03,25u,paymentservice-9bfb7bf5-pktv4,1,68
09:46:03,25u,paymentservice-9bfb7bf5-snj4k,2,126
09:46:03,25u,productcatalogservice-65bbf699df-8zzd2,11,42
09:46:03,25u,productcatalogservice-65bbf699df-qmltb,1,19
09:46:03,25u,productcatalogservice-65bbf699df-rh24h,2,22
09:46:03,25u,recommendationservice-7444754ff5-b7pgl,17,80
09:46:03,25u,recommendationservice-7444754ff5-hsxb8,3,51
09:46:03,25u,recommendationservice-7444754ff5-xm2x5,5,55
09:46:03,25u,redis-cart-c8ff86559-jrlvk,4,36
09:46:03,25u,shippingservice-f956b6d9f-2g46p,2,30
09:46:03,25u,shippingservice-f956b6d9f-4kzvq,1,16
09:46:03,25u,shippingservice-f956b6d9f-nmnfn,1,16
09:46:13,25u,adservice-574bff445c-grt9z,2,169
09:46:13,25u,adservice-574bff445c-h47zv,2,171
09:46:13,25u,adservice-574bff445c-wppcl,43,279
09:46:13,25u,cartservice-7c84fdfb6-hsn24,1,113
09:46:13,25u,cartservice-7c84fdfb6-s4cp2,93,169
