Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,659,0,440.0,469.4127558877087,20.914583999999792,1941.1827079999994,10526.804248861912,5.518722984117566,0.0,440,530,610,670,800,990,1300,1400,1900,1900,1900
GET,/cart,2625,0,360.0,388.676106964952,11.220624999999984,2110.007374999995,13756.297523809524,21.982773646902288,0.0,360,480,560,610,750,890,1000,1100,1900,2100,2100
POST,/cart [add],3289,0,460.0,487.41032028732155,15.662875000000298,2220.3800409999985,18071.61477652782,27.54336858082348,0.0,460,590,680,740,900,1100,1300,1400,1900,2200,2200
POST,/cart/checkout,1215,0,360.0,389.7297386691354,20.51045900000048,1639.1011669999925,6792.530864197531,10.174883802280489,0.0,360,470,530,590,710,880,1100,1200,1500,1600,1600
GET,/product/[id],10135,0,330.0,348.77387260996454,12.986333000000627,2021.9288749999862,7967.616378885052,84.87444225194464,0.0,330,430,500,540,650,750,880,1000,1300,1500,2000
POST,/setCurrency,2024,0,430.0,457.4913549046439,19.51695900000061,2242.78708300001,10529.308794466404,16.949765280506757,0.0,430,520,600,650,810,960,1300,1400,1800,2200,2200
,Aggregated,19947,0,370.0,394.39603268912657,11.220624999999984,2242.78708300001,10668.322253973029,167.04395654657523,0.0,370,480,550,600,730,870,1100,1200,1700,2200,2200
