timestamp,load_label,pod,cpu_m,ram_mi
20:13:38,idle,adservice-574bff445c-6mj7s,4,285
20:13:38,idle,cartservice-7c84fdfb6-m5m6d,9,171
20:13:38,idle,checkoutservice-5b6d96c9b7-45rkr,1,37
20:13:38,idle,currencyservice-7c8fc8fc9c-4hm9g,15,88
20:13:38,idle,emailservice-66944ff59-2lcjl,4,94
20:13:38,idle,frontend-7bd6f45654-s2s7z,13,50
20:13:38,idle,paymentservice-9bfb7bf5-kgd56,2,126
20:13:38,idle,productcatalogservice-65bbf699df-j2fmg,7,43
20:13:38,idle,recommendationservice-7444754ff5-n8cbh,12,81
20:13:38,idle,redis-cart-c8ff86559-kcf44,3,36
20:13:38,idle,shippingservice-f956b6d9f-w7n4b,2,31
20:13:48,25u,adservice-574bff445c-6mj7s,7,285
20:13:48,25u,cartservice-7c84fdfb6-m5m6d,13,171
20:13:48,25u,checkoutservice-5b6d96c9b7-45rkr,3,37
20:13:48,25u,currencyservice-7c8fc8fc9c-4hm9g,24,88
20:13:48,25u,emailservice-66944ff59-2lcjl,5,94
20:13:48,25u,frontend-7bd6f45654-s2s7z,22,50
20:13:48,25u,paymentservice-9bfb7bf5-kgd56,3,126
20:13:48,25u,productcatalogservice-65bbf699df-j2fmg,11,43
20:13:48,25u,recommendationservice-7444754ff5-n8cbh,17,81
20:13:48,25u,redis-cart-c8ff86559-kcf44,4,36
20:13:48,25u,shippingservice-f956b6d9f-w7n4b,2,31
20:13:58,25u,adservice-574bff445c-6mj7s,31,285
20:13:58,25u,cartservice-7c84fdfb6-m5m6d,67,171
20:13:58,25u,checkoutservice-5b6d96c9b7-45rkr,12,37
20:13:58,25u,currencyservice-7c8fc8fc9c-4hm9g,138,94
20:13:58,25u,emailservice-66944ff59-2lcjl,8,94
20:13:58,25u,frontend-7bd6f45654-s2s7z,146,51
20:13:58,25u,paymentservice-9bfb7bf5-kgd56,7,126
20:13:58,25u,productcatalogservice-65bbf699df-j2fmg,67,43
20:13:58,25u,recommendationservice-7444754ff5-n8cbh,105,81
20:13:58,25u,redis-cart-c8ff86559-kcf44,6,36
20:13:58,25u,shippingservice-f956b6d9f-w7n4b,12,30
20:14:08,25u,adservice-574bff445c-6mj7s,31,285
20:14:08,25u,cartservice-7c84fdfb6-m5m6d,67,171
20:14:08,25u,checkoutservice-5b6d96c9b7-45rkr,12,37
20:14:08,25u,currencyservice-7c8fc8fc9c-4hm9g,138,94
20:14:08,25u,emailservice-66944ff59-2lcjl,8,94
20:14:08,25u,frontend-7bd6f45654-s2s7z,146,51
20:14:08,25u,paymentservice-9bfb7bf5-kgd56,7,126
20:14:08,25u,productcatalogservice-65bbf699df-j2fmg,67,43
20:14:08,25u,recommendationservice-7444754ff5-n8cbh,105,81
20:14:08,25u,redis-cart-c8ff86559-kcf44,6,36
20:14:08,25u,shippingservice-f956b6d9f-w7n4b,12,30
20:14:18,25u,adservice-574bff445c-6mj7s,29,285
20:14:18,25u,cartservice-7c84fdfb6-m5m6d,66,171
20:14:18,25u,checkoutservice-5b6d96c9b7-45rkr,12,37
20:14:18,25u,currencyservice-7c8fc8fc9c-4hm9g,128,97
20:14:18,25u,emailservice-66944ff59-2lcjl,8,94
20:14:18,25u,frontend-7bd6f45654-s2s7z,139,50
20:14:18,25u,paymentservice-9bfb7bf5-kgd56,7,126
20:14:18,25u,productcatalogservice-65bbf699df-j2fmg,64,43
20:14:18,25u,recommendationservice-7444754ff5-n8cbh,103,81
20:14:18,25u,redis-cart-c8ff86559-kcf44,6,36
20:14:18,25u,shippingservice-f956b6d9f-w7n4b,12,30
20:14:29,25u,adservice-574bff445c-6mj7s,30,285
20:14:29,25u,cartservice-7c84fdfb6-m5m6d,69,171
20:14:29,25u,checkoutservice-5b6d96c9b7-45rkr,11,37
20:14:29,25u,currencyservice-7c8fc8fc9c-4hm9g,114,99
20:14:29,25u,emailservice-66944ff59-2lcjl,7,94
20:14:29,25u,frontend-7bd6f45654-s2s7z,141,51
20:14:29,25u,paymentservice-9bfb7bf5-kgd56,6,126
20:14:29,25u,productcatalogservice-65bbf699df-j2fmg,64,43
20:14:29,25u,recommendationservice-7444754ff5-n8cbh,101,81
20:14:29,25u,redis-cart-c8ff86559-kcf44,5,36
20:14:29,25u,shippingservice-f956b6d9f-w7n4b,12,31
20:14:39,25u,adservice-574bff445c-6mj7s,30,285
20:14:39,25u,cartservice-7c84fdfb6-m5m6d,69,171
20:14:39,25u,checkoutservice-5b6d96c9b7-45rkr,11,37
20:14:39,25u,currencyservice-7c8fc8fc9c-4hm9g,114,99
20:14:39,25u,emailservice-66944ff59-2lcjl,7,94
20:14:39,25u,frontend-7bd6f45654-s2s7z,141,51
20:14:39,25u,paymentservice-9bfb7bf5-kgd56,6,126
20:14:39,25u,productcatalogservice-65bbf699df-j2fmg,64,43
20:14:39,25u,recommendationservice-7444754ff5-n8cbh,101,81
20:14:39,25u,redis-cart-c8ff86559-kcf44,5,36
20:14:39,25u,shippingservice-f956b6d9f-w7n4b,12,31
20:14:49,25u,adservice-574bff445c-6mj7s,28,285
20:14:49,25u,cartservice-7c84fdfb6-m5m6d,65,171
20:14:49,25u,checkoutservice-5b6d96c9b7-45rkr,13,37
20:14:49,25u,currencyservice-7c8fc8fc9c-4hm9g,119,101
20:14:49,25u,emailservice-66944ff59-2lcjl,9,94
20:14:49,25u,frontend-7bd6f45654-s2s7z,147,51
20:14:49,25u,paymentservice-9bfb7bf5-kgd56,7,126
20:14:49,25u,productcatalogservice-65bbf699df-j2fmg,67,43
20:14:49,25u,recommendationservice-7444754ff5-n8cbh,109,81
20:14:49,25u,redis-cart-c8ff86559-kcf44,6,36
20:14:49,25u,shippingservice-f956b6d9f-w7n4b,13,31
20:14:59,25u,adservice-574bff445c-6mj7s,31,285
20:14:59,25u,cartservice-7c84fdfb6-m5m6d,67,171
20:14:59,25u,checkoutservice-5b6d96c9b7-45rkr,13,37
20:14:59,25u,currencyservice-7c8fc8fc9c-4hm9g,115,101
20:14:59,25u,emailservice-66944ff59-2lcjl,8,94
20:14:59,25u,frontend-7bd6f45654-s2s7z,151,51
20:14:59,25u,paymentservice-9bfb7bf5-kgd56,7,126
20:14:59,25u,productcatalogservice-65bbf699df-j2fmg,69,43
20:14:59,25u,recommendationservice-7444754ff5-n8cbh,111,81
