Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,478,0,26,52.25147420292887,10.709167000001685,892.858750000002,10556.353556485356,4.006171352108163,0.0,26,46,62,74,99,130,290,410,890,890,890
GET,/cart,1971,0,260.0,224.09145412734645,6.793000000001825,947.892334,14137.6966007103,16.519170993734704,0.0,260,350,380,390,430,470,540,620,930,950,950
POST,/cart [add],2581,0,260.0,233.99506937272366,10.594124999997234,1500.007042,18269.60209221232,21.631649079061024,0.0,260,350,380,400,430,470,580,800,1300,1500,1500
POST,/cart/checkout,911,0,290.0,231.68559877606992,12.584957999999702,639.5470420000038,6806.412733260154,7.635192681528319,0.0,290,370,390,400,410,450,500,500,640,640,640
GET,/product/[id],7802,0,260.0,218.45714933055638,6.758500000000112,1297.4180000000003,7980.144578313253,65.38943282248512,0.0,260,340,370,380,420,450,500,630,1300,1300,1300
POST,/setCurrency,1592,0,30,53.8117107393215,11.706415999995556,1094.033458999995,10557.820979899498,13.342729691540159,0.0,30,51,65,73,98,130,250,410,1100,1100,1100
,Aggregated,15335,0,130.0,200.30898192787728,6.758500000000112,1500.007042,10781.542940984675,128.5243466204575,0.0,130,330,360,380,420,450,510,630,1200,1500,1500
