Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,601,0,13,127.26984274708795,7.660624999999754,961.4148330000063,10545.1231281198,5.032313315840493,0.0,13,29,140,210,510,700,790,810,960,960,960
GET,/cart,2306,0,440.0,533.1048067146581,2.8094580000015412,1737.8188330000057,13235.159583694709,19.308676383241558,0.0,440,710,900,960,1200,1300,1500,1600,1700,1700,1700
POST,/cart [add],2874,0,440.0,535.6616308841335,4.777082999993354,1711.427332999989,17523.556019485037,24.064672994551707,0.0,440,700,900,970,1200,1300,1500,1500,1700,1700,1700
POST,/cart/checkout,1067,0,400.0,529.9576148828494,7.389750000001527,1737.9188750000053,6367.988753514527,8.934240113147764,0.0,400,700,900,1000,1200,1400,1500,1600,1700,1700,1700
GET,/product/[id],9281,0,440.0,541.159756644114,2.8671249999945303,1756.3104580000015,7536.955069496821,77.71197984079137,0.0,440,750,920,980,1200,1300,1500,1600,1700,1800,1800
POST,/setCurrency,1888,0,16,132.1527113575213,8.333291999996106,1004.8734580000058,10553.847987288136,15.808664792523878,0.0,16,33,150,240,520,710,830,870,990,1000,1000
,Aggregated,18017,0,350.0,481.9222502343912,2.8094580000015412,1756.3104580000015,10206.548592995505,150.86054744009678,0.0,350,620,850,930,1200,1300,1500,1500,1700,1700,1800
