Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,507,0,69,98.92156462721852,10.456666999999698,1050.4823339999944,10550.364891518737,4.242579187258977,0.0,69,100,120,140,190,290,530,760,1100,1100,1100
GET,/cart,2056,0,190.0,299.7989032767513,7.535749999998842,1057.1260840000036,14019.557392996108,17.2046209250581,0.0,190,470,540,570,630,680,740,850,1000,1100,1100
POST,/cart [add],2775,0,210.0,321.6355480904511,10.376958000000158,1725.036457999991,18141.837837837837,23.221217445056535,0.0,210,480,550,580,640,700,860,1100,1700,1700,1700
POST,/cart/checkout,1019,0,190.0,307.8809633258093,12.28358300000032,1548.315959000007,6805.320902845928,8.52699840595049,0.0,190,490,560,590,660,700,740,790,1500,1500,1500
GET,/product/[id],8432,0,210.0,309.87684293263715,6.735374999999877,1581.275957999992,7983.706593927894,70.55902900782584,0.0,210,500,550,580,630,680,750,930,1300,1600,1600
POST,/setCurrency,1764,0,73,106.55151425906995,11.91408300000063,1217.6028340000043,10557.0,14.7611630893981,0.0,73,110,140,160,210,290,510,680,1200,1200,1200
,Aggregated,16553,0,160.0,282.3444412942673,6.735374999999877,1725.036457999991,10716.645260677822,138.51560806054803,0.0,160,440,530,560,620,680,750,920,1400,1700,1700
