Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,330,0,140.0,283.3384260333333,12.03037499999926,6365.758833000001,10562.372727272726,2.7663994683666275,0.0,140,190,210,230,300,370,4200,4500,6400,6400,6400
GET,/cart,1310,0,150.0,204.55243635954156,7.418707999999441,3896.9955000000027,14398.367175572519,10.98176758654631,0.0,150,180,200,220,280,360,1100,2000,3500,3900,3900
POST,/cart [add],1775,0,190.0,241.7850496850702,10.863832999999268,3394.936707999989,18284.54309859155,14.879875928335649,0.0,190,230,260,270,320,390,1300,2100,3300,3400,3400
POST,/cart/checkout,606,0,190.0,192.04087737953836,12.013415999999388,3618.9764160000095,6797.839933993399,5.08011538736417,0.0,190,200,200,210,290,320,420,1600,3600,3600,3600
GET,/product/[id],5384,0,150.0,188.4236360068721,6.637250000000705,2107.1878750000083,7988.390601783061,45.13422647783613,0.0,150,180,190,210,260,320,960,1100,1900,2100,2100
POST,/setCurrency,1103,0,180.0,265.7186814496826,12.533875000002581,6473.152959000004,10558.876699909339,9.246480647298153,0.0,180,210,250,270,330,390,1100,4400,6100,6500,6500
,Aggregated,10508,0,160.0,210.7509677393417,6.637250000000705,6473.152959000004,10808.710982108869,88.08886549574704,0.0,160,190,210,230,280,370,1000,1500,4500,6400,6500
