Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,232,0,16,52.89259499137956,8.277750000004858,835.6496669999984,10481.215517241379,1.953357212727115,0.0,17,35,52,65,110,220,380,670,840,840,840
GET,/cart,1258,0,9,37.45973781240048,4.350833000003718,904.8560419999988,13914.141494435613,10.591911093149616,0.0,9,15,27,37,71,140,360,640,840,900,900
POST,/cart [add],1791,0,12,43.595370641540995,6.1321249999934935,1094.0176669999958,18153.968732551646,15.079580896526997,0.0,12,22,36,46,78,140,340,770,1100,1100,1100
POST,/cart/checkout,674,0,13,31.433857356083248,7.8982919999930346,495.9462919999993,6769.96587537092,5.674839488698602,0.0,13,17,35,52,86,96,110,180,500,500,500
GET,/product/[id],4677,0,9,34.85216345926858,4.700374999998758,998.1746249999971,7948.842420354928,39.37867105139964,0.0,9,17,29,38,67,110,250,640,940,1000,1000
POST,/setCurrency,985,0,15,47.71513921421328,8.796500000002538,986.8952919999998,10488.978680203045,8.293348510931933,0.0,15,28,42,57,110,170,300,570,990,990,990
,Aggregated,9617,0,11,38.33463049890825,4.350833000003718,1094.0176669999958,10868.329728605595,80.9717082534339,0.0,11,19,32,42,76,130,280,630,990,1100,1100
