Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,257,0,11,44.28051101167322,7.109500000005653,1000.6543749999998,10557.879377431907,2.1509844578632364,0.0,11,12,13,15,33,250,610,910,1000,1000,1000
GET,/cart,1381,0,7,17.711398830557442,3.911250000001587,1037.3434580000023,13441.450398262128,11.558402865016069,0.0,7,8,9,10,17,42,98,280,720,1000,1000
POST,/cart [add],1847,0,11,30.425500896047772,5.9335410000045385,1257.227750000002,18082.6459122902,15.4586314928926,0.0,11,12,13,15,34,70,160,770,1200,1300,1300
POST,/cart/checkout,719,0,10,17.584954136300098,7.172582999999122,778.4240829999974,6806.201668984701,6.017734728418938,0.0,10,12,13,14,25,48,87,100,780,780,780
GET,/product/[id],5031,0,7,23.64419833452589,3.825542000001292,1202.2227500000006,7993.0898429735635,42.107403920272155,0.0,7,8,9,10,19,48,210,640,1100,1200,1200
POST,/setCurrency,997,0,13,32.24176718555661,8.295083000000147,1097.7506249999997,10561.794383149449,8.344480562216525,0.0,13,14,16,18,34,83,290,670,1100,1100,1100
,Aggregated,10232,0,9,24.997851739542593,3.825542000001292,1257.227750000002,10781.046520719312,85.63763802667953,0.0,9,10,12,13,25,55,150,620,1100,1200,1300
