Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,534,4,150.0,240.2582977790261,13.180374999990363,1688.1974579999905,10508.925093632959,4.470459199788166,0.033486585766203496,150,230,310,380,590,800,1100,1200,1700,1700,1700
GET,/cart,1855,11,350.0,463.08118627223735,7.854583000000304,1723.8540409999955,13388.192452830188,15.529404149076871,0.09208811085705962,350,600,790,860,970,1000,1200,1200,1700,1700,1700
POST,/cart [add],2335,20,390.0,514.6203040222694,12.179791999999523,2031.0419590000065,17885.35460385439,19.547794441021292,0.16743292883101749,390,710,860,910,1000,1100,1300,1500,2000,2000,2000
POST,/cart/checkout,880,5,300.0,478.0884487125007,15.791207999999557,1829.3741659999937,6795.934090909091,7.367048868564769,0.04185823220775437,300,630,890,910,1000,1100,1300,1500,1800,1800,1800
GET,/product/[id],7596,27,360.0,474.8453937001041,7.429791999999935,1768.486624999994,7973.630463401791,63.59102637002044,0.2260344539218736,360,700,830,870,970,1000,1100,1200,1600,1800,1800
POST,/setCurrency,1537,9,160.0,232.63721223357203,15.124917000001403,1469.230875000008,10521.855562784645,12.867220580663693,0.07534481797395787,160,230,300,360,560,730,920,1100,1400,1500,1500
,Aggregated,14737,76,310.0,446.0988520090234,7.429791999999935,2031.0419590000065,10512.95222908326,123.37295360913524,0.6362451295578664,310,580,790,860,970,1000,1200,1300,1700,2000,2000
