Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,375,79,170.0,263.46214685066656,1.1591670000008492,6385.689208000001,9404.002666666667,3.1398513349271995,0.6614620145579967,170,230,280,320,480,740,1800,2700,6400,6400,6400
GET,/cart,1557,426,330.0,317.83323453114997,1.1144999999999072,4260.940999999999,11740.648683365447,13.036662742617732,3.566871116477299,330,380,410,440,510,630,1100,2000,3200,4300,4300
POST,/cart [add],1978,534,380.0,392.2067260626889,3.3031669999985525,5023.442667000001,14914.906976744185,16.561669174629333,4.471148300936332,380,440,480,510,630,860,1800,2400,4900,5000,5000
POST,/cart/checkout,557,2,400.0,447.6378534775583,111.77070899999819,4102.886042000002,6800.563734290844,4.663725849478534,0.016745873786278398,400,410,470,490,560,750,1400,1900,4100,4100,4100
GET,/product/[id],6362,1517,340.0,324.0128707232014,1.3302089999953637,3022.860166000001,7298.013674944986,53.26862451415158,12.701745266892164,340,380,410,430,500,670,1200,1500,2500,3000,3000
POST,/setCurrency,1166,264,160.0,244.0717015857631,2.3174170000004324,7351.869291000002,9320.21012006861,9.762844417400306,2.2104553397887483,160,240,280,320,440,670,1100,2600,6100,7400,7400
,Aggregated,11995,2822,330.0,330.53283262717804,1.1144999999999072,7351.869291000002,9370.039099624844,100.43337803320469,23.62842791243882,330,390,420,440,520,720,1300,1800,4000,6400,7400
