timestamp,load_label,pod,cpu_m,ram_mi
09:56:08,idle,adservice-574bff445c-dq4dw,1,280
09:56:08,idle,cartservice-765b6959c9-bcmfz,2,153
09:56:08,idle,checkoutservice-5b6d96c9b7-9bqv8,1,38
09:56:08,idle,currencyservice-7c8fc8fc9c-9dtdc,1,119
09:56:08,idle,emailservice-66944ff59-xd6ch,4,57
09:56:08,idle,frontend-7bd6f45654-8lrp5,1,49
09:56:08,idle,paymentservice-9bfb7bf5-gfxs2,6,125
09:56:08,idle,productcatalogservice-65bbf699df-vsc98,1,44
09:56:08,idle,recommendationservice-7444754ff5-fthxq,4,81
09:56:08,idle,redis-cart-c8ff86559-lhjtw,3,36
09:56:08,idle,shippingservice-f956b6d9f-z5rrl,3,33
09:56:18,25u,adservice-574bff445c-dq4dw,14,280
09:56:18,25u,cartservice-765b6959c9-bcmfz,28,153
09:56:18,25u,checkoutservice-5b6d96c9b7-9bqv8,5,38
09:56:18,25u,currencyservice-7c8fc8fc9c-9dtdc,55,120
09:56:18,25u,emailservice-66944ff59-xd6ch,5,57
09:56:18,25u,frontend-7bd6f45654-8lrp5,56,51
09:56:18,25u,paymentservice-9bfb7bf5-gfxs2,3,125
09:56:18,25u,productcatalogservice-65bbf699df-cv7w7,21,15
09:56:18,25u,productcatalogservice-65bbf699df-jvkg4,22,17
09:56:18,25u,productcatalogservice-65bbf699df-vsc98,24,44
09:56:18,25u,recommendationservice-7444754ff5-fthxq,39,81
09:56:18,25u,redis-cart-c8ff86559-lhjtw,5,36
09:56:18,25u,shippingservice-f956b6d9f-z5rrl,5,33
09:56:28,25u,adservice-574bff445c-dq4dw,14,280
09:56:28,25u,cartservice-765b6959c9-bcmfz,28,153
09:56:28,25u,checkoutservice-5b6d96c9b7-9bqv8,5,38
09:56:28,25u,currencyservice-7c8fc8fc9c-9dtdc,55,120
09:56:28,25u,emailservice-66944ff59-xd6ch,5,57
09:56:28,25u,frontend-7bd6f45654-8lrp5,56,51
09:56:28,25u,paymentservice-9bfb7bf5-gfxs2,3,125
09:56:28,25u,productcatalogservice-65bbf699df-cv7w7,21,15
09:56:28,25u,productcatalogservice-65bbf699df-jvkg4,22,17
09:56:28,25u,productcatalogservice-65bbf699df-vsc98,24,44
09:56:28,25u,recommendationservice-7444754ff5-fthxq,39,81
09:56:28,25u,redis-cart-c8ff86559-lhjtw,5,36
09:56:28,25u,shippingservice-f956b6d9f-z5rrl,5,33
09:56:38,25u,adservice-574bff445c-dq4dw,39,280
09:56:38,25u,cartservice-765b6959c9-bcmfz,93,153
09:56:38,25u,checkoutservice-5b6d96c9b7-9bqv8,19,38
09:56:38,25u,currencyservice-7c8fc8fc9c-9dtdc,167,125
09:56:38,25u,emailservice-66944ff59-xd6ch,10,57
09:56:38,25u,frontend-7bd6f45654-8lrp5,192,51
09:56:38,25u,paymentservice-9bfb7bf5-gfxs2,7,125
09:56:38,25u,productcatalogservice-65bbf699df-cv7w7,1,15
09:56:38,25u,productcatalogservice-65bbf699df-jvkg4,1,17
09:56:38,25u,productcatalogservice-65bbf699df-vsc98,91,44
09:56:38,25u,recommendationservice-7444754ff5-fthxq,157,81
09:56:38,25u,redis-cart-c8ff86559-lhjtw,7,36
09:56:38,25u,shippingservice-f956b6d9f-z5rrl,16,33
09:56:48,25u,adservice-574bff445c-dq4dw,28,280
09:56:48,25u,cartservice-765b6959c9-bcmfz,68,153
09:56:48,25u,checkoutservice-5b6d96c9b7-9bqv8,13,38
09:56:48,25u,currencyservice-7c8fc8fc9c-9dtdc,132,126
09:56:48,25u,emailservice-66944ff59-xd6ch,8,57
09:56:48,25u,frontend-7bd6f45654-8lrp5,144,51
09:56:48,25u,paymentservice-9bfb7bf5-gfxs2,5,125
09:56:48,25u,productcatalogservice-65bbf699df-cv7w7,1,15
09:56:48,25u,productcatalogservice-65bbf699df-jvkg4,1,17
09:56:48,25u,productcatalogservice-65bbf699df-vsc98,65,43
09:56:48,25u,recommendationservice-7444754ff5-fthxq,110,81
09:56:48,25u,redis-cart-c8ff86559-lhjtw,6,36
09:56:48,25u,shippingservice-f956b6d9f-z5rrl,12,33
09:56:58,25u,adservice-574bff445c-dq4dw,28,280
09:56:58,25u,cartservice-765b6959c9-bcmfz,68,153
09:56:58,25u,checkoutservice-5b6d96c9b7-9bqv8,13,38
09:56:58,25u,currencyservice-7c8fc8fc9c-9dtdc,132,126
09:56:58,25u,emailservice-66944ff59-xd6ch,8,57
09:56:58,25u,frontend-7bd6f45654-8lrp5,144,51
09:56:58,25u,paymentservice-9bfb7bf5-gfxs2,5,125
09:56:58,25u,productcatalogservice-65bbf699df-cv7w7,1,15
09:56:58,25u,productcatalogservice-65bbf699df-jvkg4,1,17
