timestamp,load_label,pod,cpu_m,ram_mi
10:17:11,idle,adservice-574bff445c-grt9z,1,245
10:17:11,idle,adservice-574bff445c-h47zv,1,245
10:17:11,idle,adservice-574bff445c-wppcl,2,280
10:17:11,idle,cartservice-7c84fdfb6-hsn24,2,149
10:17:11,idle,cartservice-7c84fdfb6-s4cp2,3,183
10:17:11,idle,cartservice-7c84fdfb6-sf94w,2,152
10:17:11,idle,checkoutservice-6f4dbd65bf-glltw,7,21
10:17:11,idle,checkoutservice-6f4dbd65bf-hkgzd,7,20
10:17:11,idle,checkoutservice-6f4dbd65bf-t2t2w,7,22
10:17:11,idle,currencyservice-7c8fc8fc9c-dlzht,2,106
10:17:11,idle,currencyservice-7c8fc8fc9c-mvsgf,2,126
10:17:11,idle,currencyservice-7c8fc8fc9c-wqrfs,2,126
10:17:11,idle,emailservice-66944ff59-478c4,3,57
10:17:11,idle,emailservice-66944ff59-4fvm9,4,94
10:17:11,idle,emailservice-66944ff59-txwj8,4,59
10:17:11,idle,frontend-56d4848657-2lw2w,8,33
10:17:11,idle,frontend-56d4848657-gf72x,8,35
10:17:11,idle,frontend-56d4848657-kc9nb,8,34
10:17:11,idle,paymentservice-9bfb7bf5-46sq4,1,84
10:17:11,idle,paymentservice-9bfb7bf5-pktv4,1,81
10:17:11,idle,paymentservice-9bfb7bf5-snj4k,1,112
10:17:11,idle,productcatalogservice-65bbf699df-8zzd2,1,44
10:17:11,idle,productcatalogservice-65bbf699df-qmltb,1,22
10:17:11,idle,productcatalogservice-65bbf699df-rh24h,1,23
10:17:11,idle,recommendationservice-7d7f9f7777-k667k,4,55
10:17:11,idle,recommendationservice-7d7f9f7777-k7s2c,5,55
10:17:11,idle,recommendationservice-7d7f9f7777-mrxwg,5,55
10:17:11,idle,redis-cart-c8ff86559-jrlvk,3,37
10:17:11,idle,shippingservice-f956b6d9f-2g46p,1,31
10:17:11,idle,shippingservice-f956b6d9f-4kzvq,1,18
10:17:11,idle,shippingservice-f956b6d9f-nmnfn,1,19
10:17:22,100u,adservice-574bff445c-grt9z,5,245
10:17:22,100u,adservice-574bff445c-h47zv,4,245
10:17:22,100u,adservice-574bff445c-wppcl,5,280
10:17:22,100u,cartservice-7c84fdfb6-hsn24,9,149
10:17:22,100u,cartservice-7c84fdfb6-s4cp2,7,183
10:17:22,100u,cartservice-7c84fdfb6-sf94w,7,152
10:17:22,100u,checkoutservice-6f4dbd65bf-glltw,2,21
10:17:22,100u,checkoutservice-6f4dbd65bf-hkgzd,2,20
10:17:22,100u,checkoutservice-6f4dbd65bf-t2t2w,3,22
10:17:22,100u,currencyservice-7c8fc8fc9c-dlzht,13,107
10:17:22,100u,currencyservice-7c8fc8fc9c-mvsgf,14,126
10:17:22,100u,currencyservice-7c8fc8fc9c-wqrfs,13,126
10:17:22,100u,emailservice-66944ff59-478c4,4,57
10:17:22,100u,emailservice-66944ff59-4fvm9,4,94
10:17:22,100u,emailservice-66944ff59-txwj8,4,59
10:17:22,100u,envoy-grpc-lb-648f879c96-pdnt8,37,30
10:17:22,100u,frontend-56d4848657-2lw2w,5,32
10:17:22,100u,frontend-56d4848657-gf72x,24,30
10:17:22,100u,frontend-56d4848657-kc9nb,14,30
10:17:22,100u,paymentservice-9bfb7bf5-46sq4,1,84
10:17:22,100u,paymentservice-9bfb7bf5-pktv4,1,81
10:17:22,100u,paymentservice-9bfb7bf5-snj4k,1,112
10:17:22,100u,productcatalogservice-65bbf699df-8zzd2,8,43
10:17:22,100u,productcatalogservice-65bbf699df-qmltb,7,22
10:17:22,100u,productcatalogservice-65bbf699df-rh24h,8,22
10:17:22,100u,recommendationservice-7d7f9f7777-k667k,12,55
10:17:22,100u,recommendationservice-7d7f9f7777-k7s2c,14,55
10:17:22,100u,recommendationservice-7d7f9f7777-mrxwg,12,55
10:17:22,100u,redis-cart-c8ff86559-jrlvk,4,37
10:17:22,100u,shippingservice-f956b6d9f-2g46p,2,31
10:17:22,100u,shippingservice-f956b6d9f-4kzvq,2,18
10:17:22,100u,shippingservice-f956b6d9f-nmnfn,2,18
10:17:32,100u,adservice-574bff445c-grt9z,5,245
10:17:32,100u,adservice-574bff445c-h47zv,4,245
10:17:32,100u,adservice-574bff445c-wppcl,5,280
10:17:32,100u,cartservice-7c84fdfb6-hsn24,9,149
10:17:32,100u,cartservice-7c84fdfb6-s4cp2,7,183
10:17:32,100u,cartservice-7c84fdfb6-sf94w,7,152
10:17:32,100u,checkoutservice-6f4dbd65bf-glltw,2,21
10:17:32,100u,checkoutservice-6f4dbd65bf-hkgzd,2,20
