timestamp,load_label,pod,cpu_m,ram_mi
09:19:09,idle,adservice-574bff445c-grt9z,286,83
09:19:09,idle,adservice-574bff445c-h47zv,282,84
09:19:09,idle,adservice-574bff445c-wppcl,3,227
09:19:09,idle,cartservice-7c84fdfb6-hsn24,249,58
09:19:09,idle,cartservice-7c84fdfb6-s4cp2,6,153
09:19:09,idle,cartservice-7c84fdfb6-sf94w,238,57
09:19:09,idle,checkoutservice-5b6d96c9b7-cfmrc,1,33
09:19:09,idle,checkoutservice-5b6d96c9b7-h4wfv,17,11
09:19:09,idle,checkoutservice-5b6d96c9b7-jdqn7,16,12
09:19:09,idle,currencyservice-7c8fc8fc9c-dlzht,2,106
09:19:09,idle,currencyservice-7c8fc8fc9c-mvsgf,184,69
09:19:09,idle,currencyservice-7c8fc8fc9c-wqrfs,187,74
09:19:09,idle,emailservice-66944ff59-478c4,183,37
09:19:09,idle,emailservice-66944ff59-4fvm9,3,94
09:19:09,idle,emailservice-66944ff59-txwj8,193,38
09:19:09,idle,frontend-7bd6f45654-7bcq6,20,12
09:19:09,idle,frontend-7bd6f45654-7gwtd,1,39
09:19:09,idle,frontend-7bd6f45654-xm79g,20,12
09:19:09,idle,paymentservice-9bfb7bf5-46sq4,168,57
09:19:09,idle,paymentservice-9bfb7bf5-pktv4,175,57
09:19:09,idle,paymentservice-9bfb7bf5-snj4k,2,114
09:19:09,idle,productcatalogservice-65bbf699df-8zzd2,1,41
09:19:09,idle,productcatalogservice-65bbf699df-qmltb,25,17
09:19:09,idle,productcatalogservice-65bbf699df-rh24h,25,17
09:19:09,idle,recommendationservice-7444754ff5-b7pgl,3,79
09:19:09,idle,recommendationservice-7444754ff5-hsxb8,192,31
09:19:09,idle,recommendationservice-7444754ff5-xm2x5,192,34
09:19:09,idle,redis-cart-c8ff86559-jrlvk,2,35
09:19:09,idle,shippingservice-f956b6d9f-2g46p,1,29
09:19:09,idle,shippingservice-f956b6d9f-4kzvq,22,11
09:19:09,idle,shippingservice-f956b6d9f-nmnfn,19,11
09:19:19,25u,adservice-574bff445c-grt9z,193,136
09:19:19,25u,adservice-574bff445c-h47zv,212,137
09:19:19,25u,adservice-574bff445c-wppcl,70,238
09:19:19,25u,cartservice-7c84fdfb6-hsn24,51,68
09:19:19,25u,cartservice-7c84fdfb6-s4cp2,38,158
09:19:19,25u,cartservice-7c84fdfb6-sf94w,90,82
09:19:19,25u,checkoutservice-5b6d96c9b7-cfmrc,1,33
09:19:19,25u,checkoutservice-5b6d96c9b7-h4wfv,8,17
09:19:19,25u,checkoutservice-5b6d96c9b7-jdqn7,1,12
09:19:19,25u,currencyservice-7c8fc8fc9c-dlzht,16,106
09:19:19,25u,currencyservice-7c8fc8fc9c-mvsgf,68,93
09:19:19,25u,currencyservice-7c8fc8fc9c-wqrfs,7,74
09:19:19,25u,emailservice-66944ff59-478c4,46,56
09:19:19,25u,emailservice-66944ff59-4fvm9,3,94
09:19:19,25u,emailservice-66944ff59-txwj8,49,58
09:19:19,25u,frontend-7bd6f45654-7bcq6,15,19
09:19:19,25u,frontend-7bd6f45654-7gwtd,17,39
09:19:19,25u,frontend-7bd6f45654-xm79g,43,21
09:19:19,25u,paymentservice-9bfb7bf5-46sq4,7,60
09:19:19,25u,paymentservice-9bfb7bf5-pktv4,7,60
09:19:19,25u,paymentservice-9bfb7bf5-snj4k,3,114
09:19:19,25u,productcatalogservice-65bbf699df-8zzd2,12,41
09:19:19,25u,productcatalogservice-65bbf699df-qmltb,1,17
09:19:19,25u,productcatalogservice-65bbf699df-rh24h,13,18
09:19:19,25u,recommendationservice-7444754ff5-b7pgl,15,79
09:19:19,25u,recommendationservice-7444754ff5-hsxb8,45,51
09:19:19,25u,recommendationservice-7444754ff5-xm2x5,67,54
09:19:19,25u,redis-cart-c8ff86559-jrlvk,4,36
09:19:19,25u,shippingservice-f956b6d9f-2g46p,4,30
09:19:19,25u,shippingservice-f956b6d9f-4kzvq,2,13
09:19:19,25u,shippingservice-f956b6d9f-nmnfn,1,11
09:19:29,25u,adservice-574bff445c-grt9z,193,136
09:19:29,25u,adservice-574bff445c-h47zv,212,137
09:19:29,25u,adservice-574bff445c-wppcl,70,238
09:19:29,25u,cartservice-7c84fdfb6-hsn24,51,68
09:19:29,25u,cartservice-7c84fdfb6-s4cp2,38,158
09:19:29,25u,cartservice-7c84fdfb6-sf94w,90,82
09:19:29,25u,checkoutservice-5b6d96c9b7-cfmrc,1,33
09:19:29,25u,checkoutservice-5b6d96c9b7-h4wfv,8,17
09:19:29,25u,checkoutservice-5b6d96c9b7-jdqn7,1,12
09:19:29,25u,currencyservice-7c8fc8fc9c-dlzht,16,106
09:19:29,25u,currencyservice-7c8fc8fc9c-mvsgf,68,93
09:19:29,25u,currencyservice-7c8fc8fc9c-wqrfs,7,74
09:19:29,25u,emailservice-66944ff59-478c4,46,56
09:19:29,25u,emailservice-66944ff59-4fvm9,3,94
09:19:29,25u,emailservice-66944ff59-txwj8,49,58
09:19:29,25u,frontend-7bd6f45654-7bcq6,15,19
09:19:29,25u,frontend-7bd6f45654-7gwtd,17,39
09:19:29,25u,frontend-7bd6f45654-xm79g,43,21
09:19:29,25u,paymentservice-9bfb7bf5-46sq4,7,60
09:19:29,25u,paymentservice-9bfb7bf5-pktv4,7,60
09:19:29,25u,paymentservice-9bfb7bf5-snj4k,3,114
09:19:29,25u,productcatalogservice-65bbf699df-8zzd2,12,41
09:19:29,25u,productcatalogservice-65bbf699df-qmltb,1,17
09:19:29,25u,productcatalogservice-65bbf699df-rh24h,13,18
09:19:29,25u,recommendationservice-7444754ff5-b7pgl,15,79
09:19:29,25u,recommendationservice-7444754ff5-hsxb8,45,51
09:19:29,25u,recommendationservice-7444754ff5-xm2x5,67,54
09:19:29,25u,redis-cart-c8ff86559-jrlvk,4,36
09:19:29,25u,shippingservice-f956b6d9f-2g46p,4,30
09:19:29,25u,shippingservice-f956b6d9f-4kzvq,2,13
09:19:29,25u,shippingservice-f956b6d9f-nmnfn,1,11
09:19:40,25u,adservice-574bff445c-grt9z,4,136
09:19:40,25u,adservice-574bff445c-h47zv,3,137
09:19:40,25u,adservice-574bff445c-wppcl,257,283
09:19:40,25u,cartservice-7c84fdfb6-s4cp2,107,159
09:19:40,25u,cartservice-7c84fdfb6-sf94w,154,117
09:19:40,25u,checkoutservice-5b6d96c9b7-cfmrc,8,34
09:19:40,25u,checkoutservice-5b6d96c9b7-h4wfv,11,18
09:19:40,25u,checkoutservice-5b6d96c9b7-jdqn7,10,18
09:19:40,25u,currencyservice-7c8fc8fc9c-dlzht,76,113
09:19:40,25u,currencyservice-7c8fc8fc9c-mvsgf,155,89
09:19:40,25u,currencyservice-7c8fc8fc9c-wqrfs,15,77
09:19:40,25u,emailservice-66944ff59-478c4,2,56
09:19:40,25u,emailservice-66944ff59-4fvm9,7,94
09:19:40,25u,emailservice-66944ff59-txwj8,7,58
09:19:40,25u,frontend-7bd6f45654-7bcq6,78,22
09:19:40,25u,frontend-7bd6f45654-7gwtd,77,39
09:19:40,25u,frontend-7bd6f45654-xm79g,142,22
09:19:40,25u,paymentservice-9bfb7bf5-46sq4,8,61
09:19:40,25u,paymentservice-9bfb7bf5-pktv4,2,60
09:19:40,25u,paymentservice-9bfb7bf5-snj4k,11,116
09:19:40,25u,productcatalogservice-65bbf699df-8zzd2,74,41
09:19:40,25u,productcatalogservice-65bbf699df-qmltb,1,17
09:19:40,25u,productcatalogservice-65bbf699df-rh24h,59,21
09:19:40,25u,recommendationservice-7444754ff5-b7pgl,89,80
09:19:40,25u,recommendationservice-7444754ff5-hsxb8,2,51
09:19:40,25u,recommendationservice-7444754ff5-xm2x5,93,54
09:19:40,25u,redis-cart-c8ff86559-jrlvk,8,36
09:19:40,25u,shippingservice-f956b6d9f-2g46p,14,30
09:19:40,25u,shippingservice-f956b6d9f-4kzvq,4,14
09:19:40,25u,shippingservice-f956b6d9f-nmnfn,2,14
09:19:50,25u,adservice-574bff445c-grt9z,3,136
09:19:50,25u,adservice-574bff445c-h47zv,3,139
09:19:50,25u,adservice-574bff445c-wppcl,151,282
09:19:50,25u,cartservice-7c84fdfb6-hsn24,73,63
09:19:50,25u,cartservice-7c84fdfb6-s4cp2,74,160
09:19:50,25u,cartservice-7c84fdfb6-sf94w,24,120
09:19:50,25u,checkoutservice-5b6d96c9b7-cfmrc,4,34
09:19:50,25u,checkoutservice-5b6d96c9b7-h4wfv,8,18
09:19:50,25u,checkoutservice-5b6d96c9b7-jdqn7,4,18
09:19:50,25u,currencyservice-7c8fc8fc9c-dlzht,59,115
09:19:50,25u,currencyservice-7c8fc8fc9c-mvsgf,101,90
09:19:50,25u,currencyservice-7c8fc8fc9c-wqrfs,8,79
09:19:50,25u,emailservice-66944ff59-478c4,2,56
09:19:50,25u,emailservice-66944ff59-4fvm9,7,94
09:19:50,25u,emailservice-66944ff59-txwj8,6,58
09:19:50,25u,frontend-7bd6f45654-7bcq6,64,22
09:19:50,25u,frontend-7bd6f45654-7gwtd,63,40
09:19:50,25u,frontend-7bd6f45654-xm79g,91,22
09:19:50,25u,paymentservice-9bfb7bf5-46sq4,6,65
09:19:50,25u,paymentservice-9bfb7bf5-pktv4,2,61
09:19:50,25u,paymentservice-9bfb7bf5-snj4k,7,117
09:19:50,25u,productcatalogservice-65bbf699df-8zzd2,59,41
09:19:50,25u,productcatalogservice-65bbf699df-qmltb,1,17
09:19:50,25u,productcatalogservice-65bbf699df-rh24h,38,20
09:19:50,25u,recommendationservice-7444754ff5-b7pgl,75,79
09:19:50,25u,recommendationservice-7444754ff5-hsxb8,3,51
09:19:50,25u,recommendationservice-7444754ff5-xm2x5,60,54
09:19:50,25u,redis-cart-c8ff86559-jrlvk,6,36
09:19:50,25u,shippingservice-f956b6d9f-2g46p,11,30
09:19:50,25u,shippingservice-f956b6d9f-4kzvq,3,14
