Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,734,13,100.0,324.90126662942765,1.7297079999991638,4680.934667000002,10455.475476839238,6.146476050587416,0.10886129244909591,110,240,450,560,790,1200,2500,3700,4700,4700,4700
GET,/cart,2931,37,260.0,309.3670796369837,0.9735840000075768,3768.925082999999,13475.785738655748,24.544034474484626,0.309835986201273,260,420,490,530,640,770,890,1300,3500,3800,3800
POST,/cart [add],3804,64,320.0,373.00193316324913,3.370625000002292,4352.03495799999,17934.199263932704,31.854488959720065,0.5359325166724722,320,460,540,580,740,920,1300,2100,4000,4400,4400
POST,/cart/checkout,1371,15,300.0,372.14784622465345,5.544458000002805,3265.468250000012,6787.566010211524,11.480679380593115,0.12560918359511067,300,490,540,600,800,1000,1200,1600,3200,3300,3300
GET,/product/[id],12206,161,240.0,291.5907541227274,0.945000000001528,2098.44824999999,7945.905210552188,102.21237966412805,1.348205237254188,240,410,480,510,600,720,930,1100,1900,2100,2100
POST,/setCurrency,2412,22,95,263.52427743490847,1.6673330000003261,4615.282000000007,10506.724295190714,20.197956722093796,0.1842268026061623,95,180,330,480,720,880,1400,2600,4500,4600,4600
,Aggregated,23458,312,230.0,309.8782416678324,0.945000000001528,4680.934667000002,10530.703043737743,196.43601525160707,2.6126710187783018,230,410,490,530,650,810,1100,1400,3900,4600,4700
