Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,14,0,21,23.586851214286117,14.688834000011752,34.97629099999244,10550.42857142857,0.11723386059138746,0.0,26,28,30,30,31,35,35,35,35,35,35
GET,/cart,103,0,15,16.64271592233077,8.669875000002492,38.34312500000436,13471.281553398057,0.8625062600652078,0.0,15,18,21,22,25,27,29,37,38,38,38
POST,/cart [add],130,0,22,23.36781379230777,12.61320800000476,37.65883300000894,17872.19230769231,1.0886001340628837,0.0,22,27,29,31,33,35,37,37,38,38,38
POST,/cart/checkout,42,0,20,21.316608071428146,13.232500000000869,51.88962500000116,6806.285714285715,0.3517015817741624,0.0,21,22,22,23,28,31,52,52,52,52,52
GET,/product/[id],395,0,16,18.33464233670886,8.93962500000356,199.1055000000017,7997.032911392405,3.307669638114146,0.0,16,20,22,23,26,30,35,55,200,200,200
POST,/setCurrency,75,0,25,33.10613554666614,14.64945900000103,446.49141600000064,10559.413333333334,0.6280385388824329,0.0,25,31,32,34,41,46,100,450,450,450,450
,Aggregated,759,0,18,20.688633567852442,8.669875000002492,446.49141600000064,10665.719367588932,6.35575001349022,0.0,18,22,24,25,31,34,40,52,450,450,450
