timestamp,load_label,pod,cpu_m,ram_mi
20:22:52,idle,adservice-574bff445c-dq4dw,1,279
20:22:52,idle,cartservice-765b6959c9-bcmfz,2,150
20:22:52,idle,checkoutservice-5b6d96c9b7-9bqv8,1,37
20:22:52,idle,currencyservice-7c8fc8fc9c-9dtdc,1,103
20:22:52,idle,emailservice-66944ff59-xd6ch,4,57
20:22:52,idle,frontend-7bd6f45654-8lrp5,1,55
20:22:52,idle,paymentservice-9bfb7bf5-gfxs2,1,126
20:22:52,idle,productcatalogservice-65bbf699df-vsc98,1,44
20:22:52,idle,recommendationservice-7444754ff5-fthxq,4,81
20:22:52,idle,redis-cart-c8ff86559-lhjtw,3,36
20:22:52,idle,shippingservice-f956b6d9f-z5rrl,1,30
20:23:02,25u,adservice-574bff445c-dq4dw,1,279
20:23:02,25u,cartservice-765b6959c9-bcmfz,2,150
20:23:02,25u,checkoutservice-5b6d96c9b7-9bqv8,1,37
20:23:02,25u,currencyservice-7c8fc8fc9c-9dtdc,1,103
20:23:02,25u,emailservice-66944ff59-xd6ch,4,57
20:23:02,25u,frontend-7bd6f45654-8lrp5,1,55
20:23:02,25u,paymentservice-9bfb7bf5-gfxs2,1,126
20:23:02,25u,productcatalogservice-65bbf699df-vsc98,1,44
20:23:02,25u,recommendationservice-7444754ff5-fthxq,4,81
20:23:02,25u,redis-cart-c8ff86559-lhjtw,3,36
20:23:02,25u,shippingservice-f956b6d9f-z5rrl,1,30
20:23:12,25u,adservice-574bff445c-dq4dw,23,279
20:23:12,25u,cartservice-765b6959c9-bcmfz,44,151
20:23:12,25u,checkoutservice-5b6d96c9b7-9bqv8,7,37
20:23:12,25u,currencyservice-7c8fc8fc9c-9dtdc,99,113
20:23:12,25u,emailservice-66944ff59-xd6ch,6,57
20:23:12,25u,frontend-7bd6f45654-8lrp5,96,51
20:23:12,25u,paymentservice-9bfb7bf5-gfxs2,3,126
20:23:12,25u,productcatalogservice-65bbf699df-vsc98,43,43
20:23:12,25u,recommendationservice-7444754ff5-fthxq,72,81
20:23:12,25u,redis-cart-c8ff86559-lhjtw,5,36
20:23:12,25u,shippingservice-f956b6d9f-z5rrl,7,31
20:23:22,25u,adservice-574bff445c-dq4dw,60,279
20:23:22,25u,cartservice-765b6959c9-bcmfz,80,151
20:23:22,25u,checkoutservice-5b6d96c9b7-9bqv8,19,37
20:23:22,25u,currencyservice-7c8fc8fc9c-9dtdc,155,116
20:23:22,25u,emailservice-66944ff59-xd6ch,10,57
20:23:22,25u,frontend-7bd6f45654-8lrp5,197,51
20:23:22,25u,paymentservice-9bfb7bf5-gfxs2,7,126
20:23:22,25u,productcatalogservice-65bbf699df-vsc98,93,43
20:23:22,25u,recommendationservice-7444754ff5-fthxq,166,81
20:23:22,25u,redis-cart-c8ff86559-lhjtw,7,36
20:23:22,25u,shippingservice-f956b6d9f-z5rrl,16,30
20:23:32,25u,adservice-574bff445c-dq4dw,60,279
20:23:32,25u,cartservice-765b6959c9-bcmfz,80,151
20:23:32,25u,checkoutservice-5b6d96c9b7-9bqv8,19,37
20:23:32,25u,currencyservice-7c8fc8fc9c-9dtdc,155,116
20:23:32,25u,emailservice-66944ff59-xd6ch,10,57
20:23:32,25u,frontend-7bd6f45654-8lrp5,197,51
20:23:32,25u,paymentservice-9bfb7bf5-gfxs2,7,126
20:23:32,25u,productcatalogservice-65bbf699df-vsc98,93,43
20:23:32,25u,recommendationservice-7444754ff5-fthxq,166,81
20:23:32,25u,redis-cart-c8ff86559-lhjtw,7,36
20:23:32,25u,shippingservice-f956b6d9f-z5rrl,16,30
20:23:42,25u,adservice-574bff445c-dq4dw,25,280
20:23:42,25u,cartservice-765b6959c9-bcmfz,54,151
20:23:42,25u,checkoutservice-5b6d96c9b7-9bqv8,11,37
20:23:42,25u,currencyservice-7c8fc8fc9c-9dtdc,103,118
20:23:42,25u,emailservice-66944ff59-xd6ch,7,57
20:23:42,25u,frontend-7bd6f45654-8lrp5,128,50
20:23:42,25u,paymentservice-9bfb7bf5-gfxs2,5,126
20:23:42,25u,productcatalogservice-65bbf699df-vsc98,59,44
20:23:42,25u,recommendationservice-7444754ff5-fthxq,99,81
20:23:42,25u,redis-cart-c8ff86559-lhjtw,5,36
20:23:42,25u,shippingservice-f956b6d9f-z5rrl,11,30
20:23:53,25u,adservice-574bff445c-dq4dw,45,280
20:23:53,25u,cartservice-765b6959c9-bcmfz,75,151
20:23:53,25u,checkoutservice-5b6d96c9b7-9bqv8,19,37
20:23:53,25u,currencyservice-7c8fc8fc9c-9dtdc,149,120
20:23:53,25u,emailservice-66944ff59-xd6ch,10,57
20:23:53,25u,frontend-7bd6f45654-8lrp5,188,50
20:23:53,25u,paymentservice-9bfb7bf5-gfxs2,7,126
20:23:53,25u,productcatalogservice-65bbf699df-vsc98,88,43
20:23:53,25u,recommendationservice-7444754ff5-fthxq,157,81
20:23:53,25u,redis-cart-c8ff86559-lhjtw,7,36
20:23:53,25u,shippingservice-f956b6d9f-z5rrl,16,30
20:24:03,25u,adservice-574bff445c-dq4dw,45,280
20:24:03,25u,cartservice-765b6959c9-bcmfz,75,151
20:24:03,25u,checkoutservice-5b6d96c9b7-9bqv8,19,37
20:24:03,25u,currencyservice-7c8fc8fc9c-9dtdc,149,120
20:24:03,25u,emailservice-66944ff59-xd6ch,10,57
20:24:03,25u,frontend-7bd6f45654-8lrp5,188,50
20:24:03,25u,paymentservice-9bfb7bf5-gfxs2,7,126
20:24:03,25u,productcatalogservice-65bbf699df-vsc98,88,43
20:24:03,25u,recommendationservice-7444754ff5-fthxq,157,81
20:24:03,25u,redis-cart-c8ff86559-lhjtw,7,36
20:24:03,25u,shippingservice-f956b6d9f-z5rrl,16,30
20:24:13,25u,adservice-574bff445c-dq4dw,44,280
20:24:13,25u,cartservice-765b6959c9-bcmfz,78,151
20:24:13,25u,checkoutservice-5b6d96c9b7-9bqv8,18,37
20:24:13,25u,currencyservice-7c8fc8fc9c-9dtdc,157,123
20:24:13,25u,emailservice-66944ff59-xd6ch,9,57
20:24:13,25u,frontend-7bd6f45654-8lrp5,197,50
20:24:13,25u,paymentservice-9bfb7bf5-gfxs2,6,126
20:24:13,25u,productcatalogservice-65bbf699df-vsc98,93,43
20:24:13,25u,recommendationservice-7444754ff5-fthxq,164,81
20:24:13,25u,redis-cart-c8ff86559-lhjtw,7,36
20:24:13,25u,shippingservice-f956b6d9f-z5rrl,16,30
20:24:23,25u,adservice-574bff445c-dq4dw,40,280
20:24:23,25u,cartservice-765b6959c9-bcmfz,74,150
20:24:23,25u,checkoutservice-5b6d96c9b7-9bqv8,17,37
20:24:23,25u,currencyservice-7c8fc8fc9c-9dtdc,146,125
20:24:23,25u,emailservice-66944ff59-xd6ch,9,57
20:24:23,25u,frontend-7bd6f45654-8lrp5,186,50
20:24:23,25u,paymentservice-9bfb7bf5-gfxs2,6,126
20:24:23,25u,productcatalogservice-65bbf699df-vsc98,87,43
20:24:23,25u,recommendationservice-7444754ff5-fthxq,151,81
