timestamp,load_label,pod,cpu_m,ram_mi
22:51:34,idle,adservice-574bff445c-gdrhm,5,146
22:51:34,idle,adservice-574bff445c-qb9cj,2,273
22:51:34,idle,cartservice-7c84fdfb6-m5m6d,3,187
22:51:34,idle,checkoutservice-5b6d96c9b7-45rkr,2,39
22:51:34,idle,currencyservice-7c8fc8fc9c-4hm9g,3,124
22:51:34,idle,currencyservice-7c8fc8fc9c-5frj9,3,75
22:51:34,idle,currencyservice-7c8fc8fc9c-mgwx9,3,105
22:51:34,idle,emailservice-66944ff59-2lcjl,5,95
22:51:34,idle,emailservice-66944ff59-5fxsl,4,56
22:51:34,idle,emailservice-66944ff59-tgb28,4,56
22:51:34,idle,frontend-7bd6f45654-przgb,1,35
22:51:34,idle,frontend-7bd6f45654-s2s7z,1,53
22:51:34,idle,frontend-7bd6f45654-vfxkp,1,35
22:51:34,idle,paymentservice-9bfb7bf5-hwnsw,2,64
22:51:34,idle,paymentservice-9bfb7bf5-kgd56,3,114
22:51:34,idle,paymentservice-9bfb7bf5-xht2h,2,65
22:51:34,idle,productcatalogservice-65bbf699df-j2fmg,1,44
22:51:34,idle,recommendationservice-7444754ff5-lk6jf,4,51
22:51:34,idle,recommendationservice-7444754ff5-n8cbh,6,59
22:51:34,idle,recommendationservice-7444754ff5-sn5zp,4,51
22:51:34,idle,redis-cart-c8ff86559-kcf44,3,37
22:51:34,idle,shippingservice-f956b6d9f-8bhnj,1,14
22:51:34,idle,shippingservice-f956b6d9f-w7n4b,1,35
22:51:34,idle,shippingservice-f956b6d9f-wjpfk,1,14
22:51:36,100u,adservice-574bff445c-qb9cj,4,272
22:51:36,100u,cartservice-7c84fdfb6-m5m6d,3,187
22:51:36,100u,checkoutservice-5b6d96c9b7-45rkr,2,39
22:51:36,100u,currencyservice-7c8fc8fc9c-4hm9g,2,124
22:51:36,100u,currencyservice-7c8fc8fc9c-5frj9,3,75
22:51:36,100u,currencyservice-7c8fc8fc9c-mgwx9,2,105
22:51:36,100u,emailservice-66944ff59-2lcjl,4,95
22:51:36,100u,emailservice-66944ff59-5fxsl,4,56
22:51:36,100u,emailservice-66944ff59-tgb28,5,56
22:51:36,100u,frontend-7bd6f45654-przgb,1,35
22:51:36,100u,frontend-7bd6f45654-s2s7z,1,53
22:51:36,100u,frontend-7bd6f45654-vfxkp,1,35
22:51:36,100u,paymentservice-9bfb7bf5-hwnsw,4,64
22:51:36,100u,paymentservice-9bfb7bf5-kgd56,2,114
22:51:36,100u,paymentservice-9bfb7bf5-xht2h,5,65
22:51:36,100u,productcatalogservice-65bbf699df-j2fmg,1,44
22:51:36,100u,recommendationservice-7444754ff5-lk6jf,5,51
22:51:36,100u,recommendationservice-7444754ff5-n8cbh,4,59
22:51:36,100u,recommendationservice-7444754ff5-sn5zp,4,51
22:51:36,100u,redis-cart-c8ff86559-kcf44,3,37
22:51:36,100u,shippingservice-f956b6d9f-w7n4b,2,35
22:51:40,100u,adservice-574bff445c-qb9cj,4,272
22:51:40,100u,cartservice-7c84fdfb6-m5m6d,3,187
22:51:40,100u,checkoutservice-5b6d96c9b7-45rkr,2,39
22:51:40,100u,currencyservice-7c8fc8fc9c-4hm9g,2,124
22:51:40,100u,currencyservice-7c8fc8fc9c-5frj9,3,75
22:51:40,100u,currencyservice-7c8fc8fc9c-mgwx9,2,105
22:51:40,100u,emailservice-66944ff59-2lcjl,4,95
22:51:40,100u,frontend-7bd6f45654-przgb,1,35
22:51:40,100u,frontend-7bd6f45654-s2s7z,1,53
22:51:40,100u,frontend-7bd6f45654-vfxkp,1,35
22:51:40,100u,paymentservice-9bfb7bf5-kgd56,2,114
22:51:40,100u,productcatalogservice-65bbf699df-j2fmg,1,44
22:51:40,100u,recommendationservice-7444754ff5-n8cbh,4,59
22:51:40,100u,redis-cart-c8ff86559-kcf44,3,37
22:51:40,100u,shippingservice-f956b6d9f-w7n4b,2,35
22:51:44,100u,adservice-574bff445c-qb9cj,4,272
22:51:44,100u,cartservice-7c84fdfb6-m5m6d,3,187
22:51:44,100u,checkoutservice-5b6d96c9b7-45rkr,2,39
22:51:44,100u,currencyservice-7c8fc8fc9c-4hm9g,2,124
22:51:44,100u,currencyservice-7c8fc8fc9c-5frj9,3,75
22:51:44,100u,currencyservice-7c8fc8fc9c-mgwx9,2,105
22:51:44,100u,emailservice-66944ff59-2lcjl,4,95
22:51:44,100u,frontend-7bd6f45654-przgb,1,35
22:51:44,100u,frontend-7bd6f45654-s2s7z,1,53
22:51:44,100u,frontend-7bd6f45654-vfxkp,1,35
22:51:44,100u,paymentservice-9bfb7bf5-kgd56,2,114
22:51:44,100u,productcatalogservice-65bbf699df-j2fmg,1,44
22:51:44,100u,recommendationservice-7444754ff5-n8cbh,4,59
22:51:44,100u,redis-cart-c8ff86559-kcf44,3,37
22:51:44,100u,shippingservice-f956b6d9f-w7n4b,2,35
