Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,697,8,460.0,479.07511926542315,5.506415999999348,1527.9864160000045,10487.09756097561,5.837174048032966,0.06699769352118182,460,560,640,690,790,920,1100,1200,1500,1500,1500
GET,/cart,2670,60,330.0,362.0794315973784,2.187082999999035,1928.0438330000038,13459.673782771535,22.360480212694434,0.5024827014088636,330,450,520,560,690,810,980,1100,1800,1900,1900
POST,/cart [add],3511,66,430.0,453.70901420706326,6.613874999999325,2191.0357919999938,17856.31814297921,29.40361274410867,0.55273097154975,430,560,640,690,840,990,1200,1400,1800,2200,2200
POST,/cart/checkout,1236,4,350.0,379.475758505663,6.647208000000404,1999.773999999988,6800.510517799353,10.35114364902259,0.03349884676059091,350,450,500,560,680,800,1100,1300,1900,2000,2000
GET,/product/[id],10976,167,300.0,315.47879477705857,2.3045410000008815,1832.0842090000015,7945.135568513119,91.92083551106145,1.3985768522546704,300,390,450,480,580,700,890,1000,1500,1700,1800
POST,/setCurrency,2232,56,440.0,450.1778489287636,3.257375000000451,1840.7629160000029,10419.130376344086,18.69235649240973,0.46898385464827275,440,540,590,640,770,890,1100,1300,1700,1800,1800
,Aggregated,21322,361,340.0,367.234032321968,2.187082999999035,2191.0357919999938,10543.434340118189,178.56560265732983,3.0232709201433297,340,450,510,560,690,830,1000,1200,1700,1900,2200
