Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,27,0,24,36.3901264444444,14.930415999998559,234.58187499999994,10557.111111111111,0.2261585950580817,0.0,24,25,26,28,98,110,230,230,230,230,230
GET,/cart,111,0,17,21.2695698108112,10.086666999995941,107.5360829999994,12292.144144144144,0.9297631130165581,0.0,17,20,24,25,31,39,99,100,110,110,110
POST,/cart [add],158,0,21,25.45650507594923,12.503291999998112,179.12941699999863,17616.79746835443,1.3234465933028485,0.0,22,25,27,29,33,43,74,150,180,180,180
POST,/cart/checkout,64,0,23,23.766130218749375,12.586624999997298,44.07445800001142,6807.546875,0.5360796327302677,0.0,23,25,27,29,32,35,40,44,44,44,44
GET,/product/[id],480,0,17,19.729507879166434,9.593417000004933,149.13008399999939,7981.5125,4.020597245477008,0.0,17,20,22,24,28,33,49,75,150,150,150
POST,/setCurrency,106,0,25,29.60397361320783,16.03683300000114,123.87145900000007,10557.169811320755,0.8878818917095059,0.0,25,27,30,31,38,55,110,120,120,120,120
,Aggregated,946,0,19,22.72177672727264,9.593417000004933,234.58187499999994,10379.27378435518,7.92392707129427,0.0,19,23,25,26,31,37,75,110,230,230,230
