timestamp,load_label,pod,cpu_m,ram_mi
23:05:09,100u,paymentservice-9bfb7bf5-kgd56,4,114
23:05:09,100u,productcatalogservice-65bbf699df-j2fmg,38,44
23:05:09,100u,recommendationservice-7444754ff5-n8cbh,63,58
23:05:09,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:09,100u,shippingservice-f956b6d9f-w7n4b,7,35
23:05:12,100u,adservice-574bff445c-qb9cj,26,273
23:05:12,100u,cartservice-7c84fdfb6-m5m6d,39,188
23:05:12,100u,checkoutservice-5b6d96c9b7-45rkr,6,38
23:05:12,100u,currencyservice-7c8fc8fc9c-4hm9g,50,126
23:05:12,100u,currencyservice-7c8fc8fc9c-5frj9,2,81
23:05:12,100u,currencyservice-7c8fc8fc9c-mgwx9,32,123
23:05:12,100u,emailservice-66944ff59-2lcjl,6,95
23:05:12,100u,frontend-7bd6f45654-przgb,34,35
23:05:12,100u,frontend-7bd6f45654-s2s7z,33,53
23:05:12,100u,frontend-7bd6f45654-vfxkp,36,35
23:05:12,100u,paymentservice-9bfb7bf5-kgd56,4,114
23:05:12,100u,productcatalogservice-65bbf699df-j2fmg,38,44
23:05:12,100u,recommendationservice-7444754ff5-n8cbh,63,58
23:05:12,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:12,100u,shippingservice-f956b6d9f-w7n4b,7,35
23:05:14,100u,adservice-574bff445c-qb9cj,26,273
23:05:14,100u,cartservice-7c84fdfb6-m5m6d,39,188
23:05:14,100u,checkoutservice-5b6d96c9b7-45rkr,6,38
23:05:14,100u,currencyservice-7c8fc8fc9c-4hm9g,50,126
23:05:14,100u,currencyservice-7c8fc8fc9c-5frj9,2,81
23:05:14,100u,currencyservice-7c8fc8fc9c-mgwx9,32,123
23:05:14,100u,emailservice-66944ff59-2lcjl,6,95
23:05:14,100u,frontend-7bd6f45654-przgb,34,35
23:05:14,100u,frontend-7bd6f45654-s2s7z,33,53
23:05:14,100u,frontend-7bd6f45654-vfxkp,36,35
23:05:14,100u,paymentservice-9bfb7bf5-kgd56,4,114
23:05:14,100u,productcatalogservice-65bbf699df-j2fmg,38,44
23:05:14,100u,recommendationservice-7444754ff5-n8cbh,63,58
23:05:14,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:14,100u,shippingservice-f956b6d9f-w7n4b,7,35
23:05:19,100u,adservice-574bff445c-qb9cj,26,273
23:05:19,100u,cartservice-7c84fdfb6-m5m6d,39,188
23:05:19,100u,checkoutservice-5b6d96c9b7-45rkr,6,38
23:05:19,100u,currencyservice-7c8fc8fc9c-4hm9g,50,126
23:05:19,100u,currencyservice-7c8fc8fc9c-5frj9,2,81
23:05:19,100u,currencyservice-7c8fc8fc9c-mgwx9,32,123
23:05:19,100u,emailservice-66944ff59-2lcjl,6,95
23:05:19,100u,frontend-7bd6f45654-przgb,34,35
23:05:19,100u,frontend-7bd6f45654-s2s7z,33,53
23:05:19,100u,frontend-7bd6f45654-vfxkp,36,35
23:05:19,100u,paymentservice-9bfb7bf5-kgd56,4,114
23:05:19,100u,productcatalogservice-65bbf699df-j2fmg,38,44
23:05:19,100u,recommendationservice-7444754ff5-n8cbh,63,58
23:05:19,100u,redis-cart-c8ff86559-kcf44,5,37
23:05:19,100u,shippingservice-f956b6d9f-w7n4b,7,35
23:05:22,100u,adservice-574bff445c-qb9cj,53,273
23:05:22,100u,cartservice-7c84fdfb6-m5m6d,88,188
23:05:22,100u,checkoutservice-5b6d96c9b7-45rkr,18,38
23:05:22,100u,currencyservice-7c8fc8fc9c-4hm9g,123,125
23:05:22,100u,currencyservice-7c8fc8fc9c-5frj9,1,81
23:05:22,100u,currencyservice-7c8fc8fc9c-mgwx9,76,124
23:05:22,100u,emailservice-66944ff59-2lcjl,11,95
23:05:22,100u,frontend-7bd6f45654-przgb,97,36
23:05:22,100u,frontend-7bd6f45654-s2s7z,83,54
23:05:22,100u,frontend-7bd6f45654-vfxkp,90,35
23:05:22,100u,paymentservice-9bfb7bf5-kgd56,8,114
23:05:22,100u,productcatalogservice-65bbf699df-j2fmg,95,44
23:05:22,100u,recommendationservice-7444754ff5-n8cbh,164,59
23:05:22,100u,redis-cart-c8ff86559-kcf44,8,37
23:05:22,100u,shippingservice-f956b6d9f-w7n4b,17,35
23:05:24,100u,adservice-574bff445c-qb9cj,53,273
23:05:24,100u,cartservice-7c84fdfb6-m5m6d,88,188
