Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,632,0,110.0,120.44555582753186,13.125459000001172,1170.105124999992,10558.58069620253,5.295633337589271,0.0,110,140,170,180,210,240,270,480,1200,1200,1200
GET,/cart,2882,0,50,70.79847643337962,6.4034999999904585,1081.3824999999895,14084.38723108952,24.14875835274095,0.0,50,76,92,100,140,170,250,550,1000,1100,1100
POST,/cart [add],3956,0,75,94.76699019893826,9.410292000005427,1232.8559999999982,18282.49014155713,33.14798335997335,0.0,75,100,120,140,170,220,390,640,1100,1200,1200
POST,/cart/checkout,1420,0,74,90.57850051619712,11.51558300000488,1043.938833999988,6805.917605633803,11.89841667622906,0.0,74,97,100,110,150,200,440,690,1000,1000,1000
GET,/product/[id],10904,0,38,53.5600036059246,6.653249999999389,1055.5501669999926,7983.820616287601,91.36643340676173,0.0,38,56,68,77,98,120,180,460,970,1100,1100
POST,/setCurrency,2197,0,120.0,126.12410211970885,14.188375000003361,937.8882080000039,10556.263541192535,18.409029181461438,0.0,120,150,170,180,220,260,300,510,860,940,940
,Aggregated,21991,0,53,74.79402555590922,6.4034999999904585,1232.8559999999982,10890.903187667682,184.2662543147558,0.0,53,79,97,110,150,190,270,540,1000,1100,1200
