Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,210,160,5,87.25031396190435,2.592417000002456,3566.2858750000055,6383.676190476191,1.7609402202626725,1.3416687392477504,6,10,49,93,130,220,940,1400,3600,3600,3600
GET,/cart,1098,861,5,56.248661353369826,1.9670000000004961,4608.601208,6783.4936247723135,9.207201723087687,7.219854903076957,5,9,14,19,62,120,620,1100,4400,4600,4600
POST,/cart [add],1519,1192,4,55.48572143383808,1.6024580000078004,4527.553041000001,7834.853851217907,12.737467593233331,9.995432107395741,4,6,17,24,90,160,390,990,4000,4500,4500
POST,/cart/checkout,128,0,89,130.40170153125032,16.062041000001415,1291.634375000001,6796.3984375,1.0733349913982004,0.0,92,100,130,140,250,350,1300,1300,1300,1300,1300
GET,/product/[id],4118,3202,6,95.86476564157326,2.063125000006494,5050.585542000001,5698.513355998058,34.53119917638898,26.850145644195607,6,10,37,95,130,200,1100,2800,5000,5100,5100
POST,/setCurrency,890,723,8,71.35484216966253,3.63808299999846,3899.5812500000006,6104.44606741573,7.463032362065612,6.0626656154757725,8,12,21,57,130,200,670,1400,3900,3900,3900
,Aggregated,7963,6138,6,80.28817520971995,1.6024580000078004,5050.585542000001,6336.727991962828,66.77317606643648,51.46976700939183,6,10,24,57,120,190,740,2300,4800,5100,5100
