Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,336,0,54,87.77689480952361,13.434416000009719,609.505917000007,10500.827380952382,2.814896832167889,0.0,54,90,110,130,190,260,400,530,610,610,610
GET,/cart,1567,0,170.0,179.6889076273132,7.793875000000838,741.0454589999915,14098.823229100191,13.127807547640126,0.0,170,240,280,310,390,440,500,520,700,740,740
POST,/cart [add],2077,0,180.0,196.31896458208945,11.5572090000029,1296.6945419999975,18096.58257101589,17.4004188107521,0.0,180,250,300,330,400,470,560,620,1100,1300,1300
POST,/cart/checkout,750,0,190.0,194.19013900800041,14.596625000002916,1084.0779999999909,6772.176,6.28325185751761,0.0,190,270,300,310,390,440,510,580,1100,1100,1100
GET,/product/[id],5912,0,170.0,176.63502938244295,7.848375000001795,918.0527079999905,7963.553112313938,49.528779975525474,0.0,170,240,280,300,370,420,500,550,800,920,920
POST,/setCurrency,1224,0,51,79.74854579084963,14.552082999998106,727.6543329999896,10500.953431372549,10.25426703146874,0.0,51,83,100,120,170,230,340,430,720,730,730
,Aggregated,11866,0,140.0,169.0831925128938,7.793875000000838,1296.6945419999975,10805.7105174448,99.40942205507194,0.0,140,230,270,300,370,430,500,560,810,1200,1300
