Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,17,0,17,19.831303705883222,13.195624999994493,27.975541000003545,10544.235294117647,0.1423666443854465,0.0,17,24,24,25,27,28,28,28,28,28,28
GET,/cart,76,0,13,17.269525763157713,9.151666999997587,118.33262499999364,11973.53947368421,0.6364626454878785,0.0,14,16,20,21,23,27,64,120,120,120,120
POST,/cart [add],105,0,18,22.18580194285735,11.132583000000196,108.00704200001121,17406.67619047619,0.8793233917924635,0.0,18,22,26,28,31,35,47,110,110,110,110
POST,/cart/checkout,49,0,18,30.623141081632763,12.208499999999844,337.54012500000033,6808.959183673469,0.41035091616981634,0.0,18,20,21,21,25,97,340,340,340,340,340
GET,/product/[id],289,0,15,20.450016986159177,8.165625000003729,761.212083,7975.214532871973,2.4202329545525902,0.0,15,18,21,22,25,26,65,170,760,760,760
POST,/setCurrency,51,0,22,40.16820917647046,14.378249999992931,862.857917,10535.274509803921,0.4270999331563395,0.0,22,23,28,30,32,37,83,860,860,860,860
,Aggregated,587,0,16,22.893173449744484,8.165625000003729,862.857917,10379.415672913117,4.915836485544535,0.0,16,20,22,23,27,32,83,170,860,860,860
