Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,498,93,110.0,167.9955830763051,0.7242500000046448,1664.5839170000017,9533.387550200803,4.177275487461225,0.7800936151283011,110,160,200,230,360,670,990,1300,1700,1700,1700
GET,/cart,2091,495,150.0,186.88255852415102,0.6725419999895621,2799.607375000008,12032.988522238164,17.53952418530406,4.152111177295796,150,210,250,270,360,590,880,1200,2700,2800,2800
POST,/cart [add],2784,699,190.0,222.37349676400882,2.058790999996063,2791.582458999997,15012.371408045978,23.352479833518174,5.863284268544973,190,250,290,310,380,680,1100,1300,2700,2800,2800
POST,/cart/checkout,804,1,200.0,214.74737551119404,7.984291999999726,1795.141166999997,6802.987562189055,6.7440351243349905,0.008388103388476356,200,210,290,290,310,400,820,1200,1800,1800,1800
GET,/product/[id],8187,1876,150.0,176.7265098001713,0.7952499999959173,1208.5548330000008,7325.742640771956,68.67340244145592,15.736081956781645,150,200,240,260,330,560,870,1000,1200,1200,1200
POST,/setCurrency,1694,398,100.0,155.9365441257382,1.4024590000047965,1835.0092919999952,9273.180047225502,14.209447140078947,3.3384651486135897,100,160,200,230,310,480,930,1200,1800,1800,1800
,Aggregated,16058,3562,150.0,185.40256424405243,0.6725419999895621,2799.607375000008,9519.072860879312,134.69616421215332,29.87842426975278,150,210,250,270,350,570,910,1100,1800,2800,2800
