Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,25,0,24,25.353455000000903,14.773541000003831,73.733292,10538.6,0.2094097607863903,0.0,24,25,28,28,37,46,74,74,74,74,74
GET,/cart,109,0,16,19.765876247706395,8.024083999998766,198.85112500000446,13490.963302752294,0.9130265570286616,0.0,16,19,22,23,26,32,44,85,200,200,200
POST,/cart [add],181,0,21,24.88265166298284,10.987833999998031,234.29616699999656,17754.298342541435,1.5161266680934655,0.0,21,26,29,30,34,39,50,69,230,230,230
POST,/cart/checkout,68,0,20,21.552911161764143,12.8054169999956,92.45687499999633,6806.308823529412,0.5695945493389816,0.0,20,20,22,23,26,33,83,92,92,92,92
GET,/product/[id],469,0,15,17.390832933902317,7.0082919999947535,123.52287500000614,7991.014925373134,3.9285271123526817,0.0,15,18,21,22,26,28,33,47,120,120,120
POST,/setCurrency,101,0,25,27.775073811880734,15.429791999991949,70.57399999999703,10550.683168316831,0.8460154335770167,0.0,25,31,33,35,37,45,60,62,71,71,71
,Aggregated,953,0,18,20.691771140608623,7.0082919999947535,234.29616699999656,10727.95592864638,7.982700081177197,0.0,18,22,24,26,31,36,47,69,230,230,230
