Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,390,0,69,110.41065620256373,7.784666999999246,1246.3636250000009,10557.297435897435,3.2650817054790795,0.0,70,100,130,150,200,310,780,830,1200,1200,1200
GET,/cart,1861,0,69,90.29393274583545,4.48479099999588,1182.3863330000038,14208.972058033316,15.580300138196325,0.0,69,94,110,120,170,220,430,570,940,1200,1200
POST,/cart [add],2421,0,110.0,125.79717527344056,6.098333000000622,1581.6616250000025,18314.912432878977,20.26862258708936,0.0,110,140,160,170,200,260,450,830,1400,1600,1600
POST,/cart/checkout,853,0,96,99.70390298475978,7.610958000000778,1189.0097500000038,6806.192262602579,7.141319730188858,0.0,96,100,100,110,180,200,220,310,1200,1200,1200
GET,/product/[id],7142,0,84,102.00084775020987,4.477082999999382,1145.260291999996,7992.9435732287875,59.79285523213227,0.0,84,110,130,140,170,230,460,700,1100,1100,1100
POST,/setCurrency,1393,0,79,104.15400557645391,8.654542000000376,1258.9721249999998,10561.636755204594,11.66220209162143,0.0,79,110,130,150,200,260,370,760,1200,1300,1300
,Aggregated,14060,0,88,104.85605545817883,4.477082999999382,1581.6616250000025,10846.67788051209,117.71038148470733,0.0,88,110,130,150,180,240,450,720,1100,1600,1600
